id,y,z,x,location
5903,-2826.005130191,637.584,-1590.747874577,barrel
5904,-2860.034599501,566.9,-1528.720342638,barrel
5905,-176.788299775,496.216,-3238.136762615,barrel
5906,-247.385810149,425.532,-3233.509557319,barrel
5907,-317.865578277,496.216,-3227.3433766,barrel
5908,-388.194059605,425.532,-3219.641155226,barrel
5909,-458.337781584,496.216,-3210.406559037,barrel
5910,-528.263359604,425.532,-3199.643983202,barrel
5911,-597.937512875,496.216,-3187.358550122,barrel
5912,-667.327080273,425.532,-3173.556106999,barrel
5913,-736.399036124,496.216,-3158.243223049,barrel
5914,-805.120505917,425.532,-3141.427186374,barrel
5915,-873.458781955,496.216,-3123.116000498,barrel
5916,-941.381338918,425.532,-3103.318380552,barrel
5917,-1008.85584935,496.216,-3082.043749133,barrel
5918,-1075.850199036,425.532,-3059.302231812,barrel
5919,-1142.332502295,496.216,-3035.104652321,barrel
5920,-1208.271117152,425.532,-3009.462527395,barrel
5921,-1273.634660397,496.216,-2982.388061298,barrel
5922,-1338.392022524,425.532,-2953.89414001,barrel
5923,-1402.512382535,496.216,-2923.994325093,barrel
5924,-1465.965222611,425.532,-2892.702847241,barrel
5925,-1528.720342638,496.216,-2860.034599501,barrel
5926,-1590.747874577,425.532,-2826.005130191,barrel
5927,-1652.018296682,496.216,-2790.630635495,barrel
5928,-1712.502447551,425.532,-2753.927951757,barrel
5929,-1772.171540004,496.216,-2715.914547466,barrel
5930,-1830.997174785,425.532,-2676.608514944,barrel
5931,-1888.951354076,496.216,-2636.028561733,barrel
5932,-1946.006494829,425.532,-2594.194001694,barrel
5933,-2002.135441885,496.216,-2551.12474581,barrel
5934,-2057.311480906,425.532,-2506.841292717,barrel
5935,-2111.508351086,496.216,-2461.364718938,barrel
5936,-2164.70025765,425.532,-2414.71666886,barrel
5937,-2216.86188413,496.216,-2366.919344428,barrel
5938,-2267.968404419,425.532,-2317.99549458,barrel
5939,-2317.99549458,496.216,-2267.968404419,barrel
5940,-2366.919344428,425.532,-2216.86188413,barrel
5941,-2414.71666886,496.216,-2164.70025765,barrel
5942,-2461.364718938,425.532,-2111.508351086,barrel
5943,-2506.841292717,496.216,-2057.311480906,barrel
5944,-2551.12474581,425.532,-2002.135441885,barrel
5945,-2594.194001694,496.216,-1946.006494829,barrel
5946,-2636.028561733,425.532,-1888.951354076,barrel
5947,-2676.608514944,496.216,-1830.997174785,barrel
5948,-2715.914547466,425.532,-1772.171540004,barrel
5949,-2753.927951757,496.216,-1712.502447551,barrel
5950,-2790.630635495,425.532,-1652.018296682,barrel
5951,-2826.005130191,496.216,-1590.747874577,barrel
5952,-2860.034599501,425.532,-1528.720342638,barrel
5953,-176.788299775,354.848,-3238.136762615,barrel
5954,-247.385810149,284.164,-3233.509557319,barrel
5955,-317.865578277,354.848,-3227.3433766,barrel
5956,-388.194059605,284.164,-3219.641155226,barrel
5957,-458.337781584,354.848,-3210.406559037,barrel
5958,-528.263359604,284.164,-3199.643983202,barrel
5959,-597.937512875,354.848,-3187.358550122,barrel
5960,-667.327080273,284.164,-3173.556106999,barrel
5961,-736.399036124,354.848,-3158.243223049,barrel
5962,-805.120505917,284.164,-3141.427186374,barrel
5963,-873.458781955,354.848,-3123.116000498,barrel
5964,-941.381338918,284.164,-3103.318380552,barrel
5965,-1008.85584935,354.848,-3082.043749133,barrel
5966,-1075.850199036,284.164,-3059.302231812,barrel
5967,-1142.332502295,354.848,-3035.104652321,barrel
5968,-1208.271117152,284.164,-3009.462527395,barrel
5969,-1273.634660397,354.848,-2982.388061298,barrel
5970,-1338.392022524,284.164,-2953.89414001,barrel
5971,-1402.512382535,354.848,-2923.994325093,barrel
5972,-1465.965222611,284.164,-2892.702847241,barrel
5973,-1528.720342638,354.848,-2860.034599501,barrel
5974,-1590.747874577,284.164,-2826.005130191,barrel
5975,-1652.018296682,354.848,-2790.630635495,barrel
5976,-1712.502447551,284.164,-2753.927951757,barrel
5977,-1772.171540004,354.848,-2715.914547466,barrel
5978,-1830.997174785,284.164,-2676.608514944,barrel
5979,-1888.951354076,354.848,-2636.028561733,barrel
5980,-1946.006494829,284.164,-2594.194001694,barrel
5981,-2002.135441885,354.848,-2551.12474581,barrel
5982,-2057.311480906,284.164,-2506.841292717,barrel
5983,-2111.508351086,354.848,-2461.364718938,barrel
5984,-2164.70025765,284.164,-2414.71666886,barrel
5985,-2216.86188413,354.848,-2366.919344428,barrel
5986,-2267.968404419,284.164,-2317.99549458,barrel
5987,-2317.99549458,354.848,-2267.968404419,barrel
5988,-2366.919344428,284.164,-2216.86188413,barrel
5989,-2414.71666886,354.848,-2164.70025765,barrel
5990,-2461.364718938,284.164,-2111.508351086,barrel
5991,-2506.841292717,354.848,-2057.311480906,barrel
5992,-2551.12474581,284.164,-2002.135441885,barrel
5993,-2594.194001694,354.848,-1946.006494829,barrel
5994,-2636.028561733,284.164,-1888.951354076,barrel
5995,-2676.608514944,354.848,-1830.997174785,barrel
5996,-2715.914547466,284.164,-1772.171540004,barrel
5997,-2753.927951757,354.848,-1712.502447551,barrel
5998,-2790.630635495,284.164,-1652.018296682,barrel
5999,-2826.005130191,354.848,-1590.747874577,barrel
6000,-2860.034599501,284.164,-1528.720342638,barrel
6001,-176.788299775,213.48,-3238.136762615,barrel
6002,-247.385810149,142.796,-3233.509557319,barrel
6003,-317.865578277,213.48,-3227.3433766,barrel
6004,-388.194059605,142.796,-3219.641155226,barrel
6005,-458.337781584,213.48,-3210.406559037,barrel
6006,-528.263359604,142.796,-3199.643983202,barrel
6007,-597.937512875,213.48,-3187.358550122,barrel
6008,-667.327080273,142.796,-3173.556106999,barrel
6009,-736.399036124,213.48,-3158.243223049,barrel
6010,-805.120505917,142.796,-3141.427186374,barrel
6011,-873.458781955,213.48,-3123.116000498,barrel
6012,-941.381338918,142.796,-3103.318380552,barrel
6013,-1008.85584935,213.48,-3082.043749133,barrel
6014,-1075.850199036,142.796,-3059.302231812,barrel
6015,-1142.332502295,213.48,-3035.104652321,barrel
6016,-1208.271117152,142.796,-3009.462527395,barrel
6017,-1273.634660397,213.48,-2982.388061298,barrel
6018,-1338.392022524,142.796,-2953.89414001,barrel
6019,-1402.512382535,213.48,-2923.994325093,barrel
6020,-1465.965222611,142.796,-2892.702847241,barrel
6021,-1528.720342638,213.48,-2860.034599501,barrel
6022,-1590.747874577,142.796,-2826.005130191,barrel
6023,-1652.018296682,213.48,-2790.630635495,barrel
6024,-1712.502447551,142.796,-2753.927951757,barrel
6025,-1772.171540004,213.48,-2715.914547466,barrel
6026,-1830.997174785,142.796,-2676.608514944,barrel
6027,-1888.951354076,213.48,-2636.028561733,barrel
6028,-1946.006494829,142.796,-2594.194001694,barrel
6029,-2002.135441885,213.48,-2551.12474581,barrel
6030,-2057.311480906,142.796,-2506.841292717,barrel
6031,-2111.508351086,213.48,-2461.364718938,barrel
6032,-2164.70025765,142.796,-2414.71666886,barrel
6033,-2216.86188413,213.48,-2366.919344428,barrel
6034,-2267.968404419,142.796,-2317.99549458,barrel
6035,-2317.99549458,213.48,-2267.968404419,barrel
6036,-2366.919344428,142.796,-2216.86188413,barrel
6037,-2414.71666886,213.48,-2164.70025765,barrel
6038,-2461.364718938,142.796,-2111.508351086,barrel
6039,-2506.841292717,213.48,-2057.311480906,barrel
6040,-2551.12474581,142.796,-2002.135441885,barrel
6041,-2594.194001694,213.48,-1946.006494829,barrel
6042,-2636.028561733,142.796,-1888.951354076,barrel
6043,-2676.608514944,213.48,-1830.997174785,barrel
6044,-2715.914547466,142.796,-1772.171540004,barrel
6045,-2753.927951757,213.48,-1712.502447551,barrel
6046,-2790.630635495,142.796,-1652.018296682,barrel
6047,-2826.005130191,213.48,-1590.747874577,barrel
6048,-2860.034599501,142.796,-1528.720342638,barrel
6049,-176.788299775,72.112,-3238.136762615,barrel
6050,-247.385810149,1.428,-3233.509557319,barrel
6051,-317.865578277,72.112,-3227.3433766,barrel
6052,-388.194059605,1.428,-3219.641155226,barrel
6053,-458.337781584,72.112,-3210.406559037,barrel
6054,-528.263359604,1.428,-3199.643983202,barrel
6055,-597.937512875,72.112,-3187.358550122,barrel
6056,-667.327080273,1.428,-3173.556106999,barrel
6057,-736.399036124,72.112,-3158.243223049,barrel
6058,-805.120505917,1.428,-3141.427186374,barrel
6059,-873.458781955,72.112,-3123.116000498,barrel
6060,-941.381338918,1.428,-3103.318380552,barrel
6061,-1008.85584935,72.112,-3082.043749133,barrel
6062,-1075.850199036,1.428,-3059.302231812,barrel
6063,-1142.332502295,72.112,-3035.104652321,barrel
6064,-1208.271117152,1.428,-3009.462527395,barrel
6065,-1273.634660397,72.112,-2982.388061298,barrel
6066,-1338.392022524,1.428,-2953.89414001,barrel
6067,-1402.512382535,72.112,-2923.994325093,barrel
6068,-1465.965222611,1.428,-2892.702847241,barrel
6069,-1528.720342638,72.112,-2860.034599501,barrel
6070,-1590.747874577,1.428,-2826.005130191,barrel
6071,-1652.018296682,72.112,-2790.630635495,barrel
6072,-1712.502447551,1.428,-2753.927951757,barrel
6073,-1772.171540004,72.112,-2715.914547466,barrel
6074,-1830.997174785,1.428,-2676.608514944,barrel
6075,-1888.951354076,72.112,-2636.028561733,barrel
6076,-1946.006494829,1.428,-2594.194001694,barrel
6077,-2002.135441885,72.112,-2551.12474581,barrel
6078,-2057.311480906,1.428,-2506.841292717,barrel
6079,-2111.508351086,72.112,-2461.364718938,barrel
6080,-2164.70025765,1.428,-2414.71666886,barrel
6081,-2216.86188413,72.112,-2366.919344428,barrel
6082,-2267.968404419,1.428,-2317.99549458,barrel
6083,-2317.99549458,72.112,-2267.968404419,barrel
6084,-2366.919344428,1.428,-2216.86188413,barrel
6085,-2414.71666886,72.112,-2164.70025765,barrel
6086,-2461.364718938,1.428,-2111.508351086,barrel
6087,-2506.841292717,72.112,-2057.311480906,barrel
6088,-2551.12474581,1.428,-2002.135441885,barrel
6089,-2594.194001694,72.112,-1946.006494829,barrel
6090,-2636.028561733,1.428,-1888.951354076,barrel
6091,-2676.608514944,72.112,-1830.997174785,barrel
6092,-2715.914547466,1.428,-1772.171540004,barrel
6093,-2753.927951757,72.112,-1712.502447551,barrel
6094,-2790.630635495,1.428,-1652.018296682,barrel
6095,-2826.005130191,72.112,-1590.747874577,barrel
6096,-2860.034599501,1.428,-1528.720342638,barrel
6097,-176.788299775,-69.256,-3238.136762615,barrel
6098,-247.385810149,-139.94,-3233.509557319,barrel
6099,-317.865578277,-69.256,-3227.3433766,barrel
6100,-388.194059605,-139.94,-3219.641155226,barrel
6101,-458.337781584,-69.256,-3210.406559037,barrel
6102,-528.263359604,-139.94,-3199.643983202,barrel
6103,-597.937512875,-69.256,-3187.358550122,barrel
6104,-667.327080273,-139.94,-3173.556106999,barrel
6105,-736.399036124,-69.256,-3158.243223049,barrel
6106,-805.120505917,-139.94,-3141.427186374,barrel
6107,-873.458781955,-69.256,-3123.116000498,barrel
6108,-941.381338918,-139.94,-3103.318380552,barrel
6109,-1008.85584935,-69.256,-3082.043749133,barrel
6110,-1075.850199036,-139.94,-3059.302231812,barrel
6111,-1142.332502295,-69.256,-3035.104652321,barrel
6112,-1208.271117152,-139.94,-3009.462527395,barrel
6113,-1273.634660397,-69.256,-2982.388061298,barrel
6114,-1338.392022524,-139.94,-2953.89414001,barrel
6115,-1402.512382535,-69.256,-2923.994325093,barrel
6116,-1465.965222611,-139.94,-2892.702847241,barrel
6117,-1528.720342638,-69.256,-2860.034599501,barrel
6118,-1590.747874577,-139.94,-2826.005130191,barrel
6119,-1652.018296682,-69.256,-2790.630635495,barrel
6120,-1712.502447551,-139.94,-2753.927951757,barrel
6121,-1772.171540004,-69.256,-2715.914547466,barrel
6122,-1830.997174785,-139.94,-2676.608514944,barrel
6123,-1888.951354076,-69.256,-2636.028561733,barrel
6124,-1946.006494829,-139.94,-2594.194001694,barrel
6125,-2002.135441885,-69.256,-2551.12474581,barrel
6126,-2057.311480906,-139.94,-2506.841292717,barrel
6127,-2111.508351086,-69.256,-2461.364718938,barrel
6128,-2164.70025765,-139.94,-2414.71666886,barrel
6129,-2216.86188413,-69.256,-2366.919344428,barrel
6130,-2267.968404419,-139.94,-2317.99549458,barrel
6131,-2317.99549458,-69.256,-2267.968404419,barrel
6132,-2366.919344428,-139.94,-2216.86188413,barrel
6133,-2414.71666886,-69.256,-2164.70025765,barrel
6134,-2461.364718938,-139.94,-2111.508351086,barrel
6135,-2506.841292717,-69.256,-2057.311480906,barrel
6136,-2551.12474581,-139.94,-2002.135441885,barrel
6137,-2594.194001694,-69.256,-1946.006494829,barrel
6138,-2636.028561733,-139.94,-1888.951354076,barrel
6139,-2676.608514944,-69.256,-1830.997174785,barrel
6140,-2715.914547466,-139.94,-1772.171540004,barrel
6141,-2753.927951757,-69.256,-1712.502447551,barrel
6142,-2790.630635495,-139.94,-1652.018296682,barrel
6143,-2826.005130191,-69.256,-1590.747874577,barrel
6144,-2860.034599501,-139.94,-1528.720342638,barrel
6145,-2892.702847241,920.32,-1465.965222611,barrel
6146,-2923.994325093,849.636,-1402.512382535,barrel
6147,-2953.89414001,920.32,-1338.392022524,barrel
6148,-2982.388061298,849.636,-1273.634660397,barrel
6149,-3009.462527395,920.32,-1208.271117152,barrel
6150,-3035.104652321,849.636,-1142.332502295,barrel
6151,-3059.302231812,920.32,-1075.850199036,barrel
6152,-3082.043749133,849.636,-1008.85584935,barrel
6153,-3103.318380552,920.32,-941.381338918,barrel
6154,-3123.116000498,849.636,-873.458781955,barrel
6155,-3141.427186374,920.32,-805.120505917,barrel
6156,-3158.243223049,849.636,-736.399036124,barrel
6157,-3173.556106999,920.32,-667.327080273,barrel
6158,-3187.358550122,849.636,-597.937512875,barrel
6159,-3199.643983202,920.32,-528.263359604,barrel
6160,-3210.406559037,849.636,-458.337781584,barrel
6161,-3219.641155226,920.32,-388.194059605,barrel
6162,-3227.3433766,849.636,-317.865578277,barrel
6163,-3233.509557319,920.32,-247.385810149,barrel
6164,-3238.136762615,849.636,-176.788299775,barrel
6165,-3241.222790189,920.32,-106.106647744,barrel
6166,-3242.766171259,849.636,-35.374494696,barrel
6167,-3242.766171259,920.32,35.374494696,barrel
6168,-3241.222790189,849.636,106.106647744,barrel
6169,-3238.136762615,920.32,176.788299775,barrel
6170,-3233.509557319,849.636,247.385810149,barrel
6171,-3227.3433766,920.32,317.865578277,barrel
6172,-3219.641155226,849.636,388.194059605,barrel
6173,-3210.406559037,920.32,458.337781584,barrel
6174,-3199.643983202,849.636,528.263359604,barrel
6175,-3187.358550122,920.32,597.937512875,barrel
6176,-3173.556106999,849.636,667.327080273,barrel
6177,-3158.243223049,920.32,736.399036124,barrel
6178,-3141.427186374,849.636,805.120505917,barrel
6179,-3123.116000498,920.32,873.458781955,barrel
6180,-3103.318380552,849.636,941.381338918,barrel
6181,-3082.043749133,920.32,1008.85584935,barrel
6182,-3059.302231812,849.636,1075.850199036,barrel
6183,-3035.104652321,920.32,1142.332502295,barrel
6184,-3009.462527395,849.636,1208.271117152,barrel
6185,-2982.388061298,920.32,1273.634660397,barrel
6186,-2953.89414001,849.636,1338.392022524,barrel
6187,-2923.994325093,920.32,1402.512382535,barrel
6188,-2892.702847241,849.636,1465.965222611,barrel
6189,-2860.034599501,920.32,1528.720342638,barrel
6190,-2826.005130191,849.636,1590.747874577,barrel
6191,-2790.630635495,920.32,1652.018296682,barrel
6192,-2753.927951757,849.636,1712.502447551,barrel
6193,-2892.702847241,778.952,-1465.965222611,barrel
6194,-2923.994325093,708.268,-1402.512382535,barrel
6195,-2953.89414001,778.952,-1338.392022524,barrel
6196,-2982.388061298,708.268,-1273.634660397,barrel
6197,-3009.462527395,778.952,-1208.271117152,barrel
6198,-3035.104652321,708.268,-1142.332502295,barrel
6199,-3059.302231812,778.952,-1075.850199036,barrel
6200,-3082.043749133,708.268,-1008.85584935,barrel
6201,-3103.318380552,778.952,-941.381338918,barrel
6202,-3123.116000498,708.268,-873.458781955,barrel
6203,-3141.427186374,778.952,-805.120505917,barrel
6204,-3158.243223049,708.268,-736.399036124,barrel
6205,-3173.556106999,778.952,-667.327080273,barrel
6206,-3187.358550122,708.268,-597.937512875,barrel
6207,-3199.643983202,778.952,-528.263359604,barrel
6208,-3210.406559037,708.268,-458.337781584,barrel
6209,-3219.641155226,778.952,-388.194059605,barrel
6210,-3227.3433766,708.268,-317.865578277,barrel
6211,-3233.509557319,778.952,-247.385810149,barrel
6212,-3238.136762615,708.268,-176.788299775,barrel
6213,-3241.222790189,778.952,-106.106647744,barrel
6214,-3242.766171259,708.268,-35.374494696,barrel
6215,-3242.766171259,778.952,35.374494696,barrel
6216,-3241.222790189,708.268,106.106647744,barrel
6217,-3238.136762615,778.952,176.788299775,barrel
6218,-3233.509557319,708.268,247.385810149,barrel
6219,-3227.3433766,778.952,317.865578277,barrel
6220,-3219.641155226,708.268,388.194059605,barrel
6221,-3210.406559037,778.952,458.337781584,barrel
6222,-3199.643983202,708.268,528.263359604,barrel
6223,-3187.358550122,778.952,597.937512875,barrel
6224,-3173.556106999,708.268,667.327080273,barrel
6225,-3158.243223049,778.952,736.399036124,barrel
6226,-3141.427186374,708.268,805.120505917,barrel
6227,-3123.116000498,778.952,873.458781955,barrel
6228,-3103.318380552,708.268,941.381338918,barrel
6229,-3082.043749133,778.952,1008.85584935,barrel
6230,-3059.302231812,708.268,1075.850199036,barrel
6231,-3035.104652321,778.952,1142.332502295,barrel
6232,-3009.462527395,708.268,1208.271117152,barrel
6233,-2982.388061298,778.952,1273.634660397,barrel
6234,-2953.89414001,708.268,1338.392022524,barrel
6235,-2923.994325093,778.952,1402.512382535,barrel
6236,-2892.702847241,708.268,1465.965222611,barrel
6237,-2860.034599501,778.952,1528.720342638,barrel
6238,-2826.005130191,708.268,1590.747874577,barrel
6239,-2790.630635495,778.952,1652.018296682,barrel
6240,-2753.927951757,708.268,1712.502447551,barrel
6241,-2892.702847241,637.584,-1465.965222611,barrel
6242,-2923.994325093,566.9,-1402.512382535,barrel
6243,-2953.89414001,637.584,-1338.392022524,barrel
6244,-2982.388061298,566.9,-1273.634660397,barrel
6245,-3009.462527395,637.584,-1208.271117152,barrel
6246,-3035.104652321,566.9,-1142.332502295,barrel
6247,-3059.302231812,637.584,-1075.850199036,barrel
6248,-3082.043749133,566.9,-1008.85584935,barrel
6249,-3103.318380552,637.584,-941.381338918,barrel
6250,-3123.116000498,566.9,-873.458781955,barrel
6251,-3141.427186374,637.584,-805.120505917,barrel
6252,-3158.243223049,566.9,-736.399036124,barrel
6253,-3173.556106999,637.584,-667.327080273,barrel
6254,-3187.358550122,566.9,-597.937512875,barrel
6255,-3199.643983202,637.584,-528.263359604,barrel
6256,-3210.406559037,566.9,-458.337781584,barrel
6257,-3219.641155226,637.584,-388.194059605,barrel
6258,-3227.3433766,566.9,-317.865578277,barrel
